,underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code,dte_days,buckets
972,SPY,2023-08-25,SPY,2023-10-20,420.0,C,25.01,26.75,22.66,25.85,100,27,26.19,151,26.67,440.78,440.8,0.0,440.79,0.1734,0.7929,0.0095,-0.0721,0.499,0.4945,1,25.8,225,26.17,440.04,440.07,25.6128,11305,,56,2M
973,SPY,2023-08-25,SPY,2023-10-20,420.0,P,4.41,5.33,3.58,3.88,44516,436,3.66,337,3.68,440.78,440.8,0.0,440.79,0.1735,-0.2136,0.0099,-0.0786,0.5057,-0.128,64,3.85,362,3.87,440.04,440.07,4.3029,80835,,56,2M
974,SPY,2023-08-25,SPY,2023-10-20,421.0,C,23.25,23.25,23.25,23.25,1,156,25.25,450,25.9,440.78,440.8,0.0,440.79,0.1715,0.7852,0.0099,-0.073,0.5095,0.4906,252,24.7,226,25.37,440.04,440.07,23.25,2118,,56,2M
975,SPY,2023-08-25,SPY,2023-10-20,421.0,P,4.62,5.5,3.77,3.96,978,506,3.81,223,3.83,440.78,440.8,0.0,440.79,0.1719,-0.2222,0.0103,-0.0798,0.5169,-0.1328,66,4.01,377,4.03,440.04,440.07,4.5084,9003,,56,2M
976,SPY,2023-08-25,SPY,2023-10-20,422.0,C,21.31,21.31,20.68,20.68,4,676,24.42,450,25.05,440.78,440.8,0.0,440.79,0.1698,0.7768,0.0102,-0.0741,0.5206,0.4862,227,23.85,251,24.41,440.04,440.07,20.995,42,,56,2M
977,SPY,2023-08-25,SPY,2023-10-20,422.0,P,4.72,5.76,3.92,4.17,1361,492,3.97,218,3.99,440.78,440.8,0.0,440.79,0.1703,-0.2311,0.0106,-0.0809,0.5281,-0.1372,214,4.17,359,4.2,440.04,440.07,4.4545,5071,,56,2M
978,SPY,2023-08-25,SPY,2023-10-20,423.0,C,0.0,0.0,0.0,0.0,0,791,23.59,450,24.21,440.78,440.8,0.0,440.79,0.1681,0.7682,0.0105,-0.0752,0.5315,0.4816,341,23.03,225,23.57,440.04,440.07,0.0,27,,56,2M
979,SPY,2023-08-25,SPY,2023-10-20,423.0,P,4.89,5.96,4.07,4.36,2482,523,4.14,217,4.16,440.78,440.8,0.0,440.79,0.1686,-0.2403,0.011,-0.082,0.5387,-0.1422,113,4.35,207,4.37,440.04,440.07,4.6896,27633,,56,2M
980,SPY,2023-08-25,SPY,2023-10-20,424.0,C,20.3,22.34,19.81,22.34,13,163,22.77,475,23.39,440.78,440.8,0.0,440.79,0.1665,0.759,0.0108,-0.0763,0.5425,0.4767,264,22.27,251,22.75,440.04,440.07,21.01,295,,56,2M
981,SPY,2023-08-25,SPY,2023-10-20,424.0,P,5.12,6.06,4.33,4.54,1664,466,4.31,173,4.33,440.78,440.8,0.0,440.79,0.167,-0.25,0.0113,-0.0831,0.5497,-0.1469,126,4.53,202,4.55,440.04,440.07,5.1321,36717,,56,2M
982,SPY,2023-08-25,SPY,2023-10-20,425.0,C,20.98,22.63,18.62,22.02,504,26,22.09,435,22.38,440.78,440.8,0.0,440.79,0.1644,0.7502,0.0112,-0.0769,0.5526,0.4721,213,21.5,190,21.87,440.04,440.07,19.1026,12772,,56,2M
983,SPY,2023-08-25,SPY,2023-10-20,425.0,P,5.39,6.46,4.42,4.77,6222,429,4.5,281,4.52,440.78,440.8,0.0,440.79,0.1654,-0.2599,0.0117,-0.0841,0.5604,-0.152,113,4.72,151,4.74,440.04,440.07,5.2393,44105,,56,2M
984,SPY,2023-08-25,SPY,2023-10-20,426.0,C,20.31,21.2,18.82,19.22,186,588,21.17,425,21.6,440.78,440.8,0.0,440.79,0.162,0.7412,0.0116,-0.0774,0.5624,0.4674,98,20.78,120,21.04,440.04,440.07,18.9504,480,,56,2M
985,SPY,2023-08-25,SPY,2023-10-20,426.0,P,5.5,6.7,4.66,4.93,648,212,4.69,251,4.71,440.78,440.8,0.0,440.79,0.1637,-0.2702,0.0121,-0.0851,0.5709,-0.1572,104,4.92,202,4.94,440.04,440.07,5.4017,43295,,56,2M
986,SPY,2023-08-25,SPY,2023-10-20,427.0,C,18.65,20.59,18.65,20.59,4,315,20.54,415,20.78,440.78,440.8,0.0,440.79,0.1617,0.7295,0.0119,-0.0792,0.5746,0.4607,114,19.99,99,20.24,440.04,440.07,19.4375,373,,56,2M
987,SPY,2023-08-25,SPY,2023-10-20,427.0,P,5.83,7.0,4.89,4.9,427,208,4.89,242,4.91,440.78,440.8,0.0,440.79,0.162,-0.281,0.0125,-0.086,0.5814,-0.1627,58,5.13,202,5.15,440.04,440.07,5.6505,10743,,56,2M
988,SPY,2023-08-25,SPY,2023-10-20,428.0,C,18.26,18.26,16.75,16.75,2,215,19.75,250,19.96,440.78,440.8,0.0,440.79,0.1599,0.7192,0.0122,-0.0799,0.5849,0.455,137,19.2,82,19.45,440.04,440.07,17.505,36,,56,2M
989,SPY,2023-08-25,SPY,2023-10-20,428.0,P,5.96,7.25,5.03,5.37,909,208,5.1,242,5.12,440.78,440.8,0.0,440.79,0.1604,-0.2925,0.0129,-0.0869,0.5922,-0.1679,202,5.34,199,5.37,440.04,440.07,6.0917,28753,,56,2M
990,SPY,2023-08-25,SPY,2023-10-20,429.0,C,16.81,17.92,16.81,17.92,2,71,18.97,416,19.2,440.78,440.8,0.0,440.79,0.1584,0.7081,0.0126,-0.0808,0.5954,0.4485,150,18.43,151,18.69,440.04,440.07,17.365,124,,56,2M
991,SPY,2023-08-25,SPY,2023-10-20,429.0,P,6.2,7.46,5.27,5.59,647,203,5.32,234,5.34,440.78,440.8,0.0,440.79,0.1588,-0.3039,0.0132,-0.0878,0.6016,-0.1736,107,5.57,324,5.6,440.04,440.07,6.132,20690,,56,2M
992,SPY,2023-08-25,SPY,2023-10-20,430.0,C,17.1,18.66,14.89,17.71,1795,40,18.27,20,18.37,440.78,440.8,0.0,440.79,0.1569,0.6967,0.0129,-0.0816,0.6055,0.442,123,17.77,60,17.88,440.04,440.07,16.6123,16204,,56,2M
993,SPY,2023-08-25,SPY,2023-10-20,430.0,P,6.59,7.87,5.43,5.85,13874,151,5.55,178,5.57,440.78,440.8,0.0,440.79,0.1571,-0.3159,0.0136,-0.0885,0.6113,-0.1793,52,5.81,195,5.83,440.04,440.07,6.4359,100063,,56,2M
994,SPY,2023-08-25,SPY,2023-10-20,431.0,C,14.44,16.19,14.44,16.19,15,258,17.44,392,17.66,440.78,440.8,0.0,440.79,0.1552,0.6851,0.0133,-0.0822,0.6149,0.4354,178,16.91,150,17.21,440.04,440.07,15.6447,173,,56,2M
995,SPY,2023-08-25,SPY,2023-10-20,431.0,P,6.84,8.17,5.73,6.09,1010,203,5.78,151,5.8,440.78,440.8,0.0,440.79,0.1554,-0.3284,0.014,-0.0892,0.6205,-0.1847,52,6.06,196,6.08,440.04,440.07,6.7287,2794,,56,2M
996,SPY,2023-08-25,SPY,2023-10-20,432.0,C,15.17,16.96,13.59,16.6,94,177,16.74,177,16.84,440.78,440.8,0.0,440.79,0.1536,0.6729,0.0136,-0.0828,0.6242,0.4285,127,16.27,178,16.38,440.04,440.07,15.6801,198,,56,2M
997,SPY,2023-08-25,SPY,2023-10-20,432.0,P,7.07,8.54,5.92,6.38,957,214,6.03,151,6.05,440.78,440.8,0.0,440.79,0.1537,-0.3414,0.0144,-0.0898,0.6295,-0.1904,166,6.31,196,6.34,440.04,440.07,7.25,6809,,56,2M
998,SPY,2023-08-25,SPY,2023-10-20,433.0,C,15.26,15.79,12.96,15.79,46,178,16.0,178,16.1,440.78,440.8,0.0,440.79,0.1519,0.6604,0.014,-0.0833,0.6331,0.4212,178,15.53,178,15.64,440.04,440.07,14.5133,696,,56,2M
999,SPY,2023-08-25,SPY,2023-10-20,433.0,P,7.46,8.88,6.21,6.56,1238,226,6.29,46,6.31,440.78,440.8,0.0,440.79,0.152,-0.3549,0.0149,-0.0903,0.6376,-0.1962,196,6.58,191,6.61,440.04,440.07,7.5794,6156,,56,2M
1000,SPY,2023-08-25,SPY,2023-10-20,434.0,C,14.62,14.92,12.16,14.92,329,14,15.28,178,15.37,440.78,440.8,0.0,440.79,0.1503,0.6475,0.0143,-0.0837,0.6417,0.4134,179,14.81,179,14.92,440.04,440.07,13.7526,1080,,56,2M
1001,SPY,2023-08-25,SPY,2023-10-20,434.0,P,7.79,9.22,6.47,6.8,1480,270,6.56,197,6.59,440.78,440.8,0.0,440.79,0.1503,-0.3689,0.0153,-0.0907,0.6454,-0.2025,108,6.87,202,6.9,440.04,440.07,8.2047,7434,,56,2M
1002,SPY,2023-08-25,SPY,2023-10-20,435.0,C,14.0,14.89,11.54,14.0,1032,53,14.56,233,14.63,440.78,440.8,0.0,440.79,0.1485,0.6343,0.0147,-0.0838,0.6496,0.4055,180,14.1,180,14.19,440.04,440.07,12.6942,7966,,56,2M
1003,SPY,2023-08-25,SPY,2023-10-20,435.0,P,7.99,9.65,6.69,7.24,22023,377,6.85,106,6.87,440.78,440.8,0.0,440.79,0.1487,-0.3834,0.0157,-0.0911,0.6525,-0.208,165,7.16,197,7.19,440.04,440.07,7.9351,54530,,56,2M
1004,SPY,2023-08-25,SPY,2023-10-20,436.0,C,13.0,13.81,10.98,13.56,585,15,13.85,180,13.92,440.78,440.8,0.0,440.79,0.1469,0.6204,0.015,-0.084,0.6569,0.3973,180,13.4,180,13.5,440.04,440.07,12.3284,2121,,56,2M
1005,SPY,2023-08-25,SPY,2023-10-20,436.0,P,8.39,9.98,7.07,7.44,2882,192,7.15,150,7.17,440.78,440.8,0.0,440.79,0.1469,-0.3984,0.0161,-0.0913,0.6588,-0.2143,173,7.47,196,7.5,440.04,440.07,8.4639,13620,,56,2M
1006,SPY,2023-08-25,SPY,2023-10-20,437.0,C,12.53,13.4,10.37,12.7,1388,150,13.15,180,13.23,440.78,440.8,0.0,440.79,0.1452,0.6062,0.0153,-0.0841,0.6636,0.3889,181,12.72,181,12.82,440.04,440.07,11.3,1907,,56,2M
1007,SPY,2023-08-25,SPY,2023-10-20,437.0,P,8.75,10.38,7.35,7.84,6632,257,7.46,217,7.49,440.78,440.8,0.0,440.79,0.1453,-0.4139,0.0165,-0.0914,0.6643,-0.2198,58,7.8,217,7.83,440.04,440.07,8.8673,3470,,56,2M
1008,SPY,2023-08-25,SPY,2023-10-20,438.0,C,11.56,12.67,9.79,12.15,1492,32,12.49,231,12.54,440.78,440.8,0.0,440.79,0.1437,0.5915,0.0157,-0.0841,0.6696,0.38,61,12.07,214,12.13,440.04,440.07,10.941,2536,,56,2M
1009,SPY,2023-08-25,SPY,2023-10-20,438.0,P,9.1,10.82,7.68,8.21,4040,217,7.79,56,7.81,440.78,440.8,0.0,440.79,0.1436,-0.43,0.0169,-0.0915,0.6688,-0.2261,67,8.14,190,8.17,440.04,440.07,9.0497,4640,,56,2M
1010,SPY,2023-08-25,SPY,2023-10-20,439.0,C,11.18,12.24,9.28,11.38,710,50,11.82,150,11.86,440.78,440.8,0.0,440.79,0.142,0.5764,0.016,-0.0839,0.6749,0.3707,170,11.41,190,11.47,440.04,440.07,10.5747,1801,,56,2M
1011,SPY,2023-08-25,SPY,2023-10-20,439.0,P,9.35,11.22,8.04,8.56,2195,186,8.14,150,8.16,440.78,440.8,0.0,440.79,0.1419,-0.4467,0.0173,-0.0913,0.6724,-0.2317,190,8.49,220,8.53,440.04,440.07,9.4449,1603,,56,2M
1012,SPY,2023-08-25,SPY,2023-10-20,440.0,C,10.37,11.6,8.58,10.78,3155,76,11.17,160,11.2,440.78,440.8,0.0,440.79,0.1403,0.5609,0.0163,-0.0836,0.6793,0.3612,169,10.77,191,10.83,440.04,440.07,10.2957,17456,,56,2M
1013,SPY,2023-08-25,SPY,2023-10-20,440.0,P,9.94,11.8,8.32,8.92,17223,329,8.5,150,8.52,440.78,440.8,0.0,440.79,0.1402,-0.4638,0.0176,-0.091,0.6751,-0.2382,76,8.87,191,8.9,440.04,440.07,10.2058,50950,,56,2M
1014,SPY,2023-08-25,SPY,2023-10-20,441.0,C,9.9,10.96,8.02,10.1,726,20,10.54,150,10.57,440.78,440.8,0.0,440.79,0.1387,0.5449,0.0165,-0.0831,0.6828,0.3514,336,10.14,190,10.2,440.04,440.07,9.5946,3236,,56,2M
1015,SPY,2023-08-25,SPY,2023-10-20,441.0,P,9.99,12.23,8.7,9.33,1169,229,8.88,150,8.9,440.78,440.8,0.0,440.79,0.1387,-0.4815,0.018,-0.0907,0.6763,-0.2433,76,9.26,70,9.3,440.04,440.07,10.1789,2102,,56,2M
1016,SPY,2023-08-25,SPY,2023-10-20,442.0,C,9.42,10.28,7.61,9.62,1713,144,9.91,151,9.95,440.78,440.8,0.0,440.79,0.1371,0.5285,0.0168,-0.0826,0.6853,0.3414,117,9.54,192,9.59,440.04,440.07,8.8388,5939,,56,2M
1017,SPY,2023-08-25,SPY,2023-10-20,442.0,P,10.76,12.68,9.08,9.62,1140,59,9.28,37,9.3,440.78,440.8,0.0,440.79,0.137,-0.4998,0.0183,-0.0901,0.6762,-0.2493,59,9.67,59,9.71,440.04,440.07,10.6532,5580,,56,2M
1018,SPY,2023-08-25,SPY,2023-10-20,443.0,C,8.81,9.56,7.17,8.9,591,36,9.31,150,9.35,440.78,440.8,0.0,440.79,0.1355,0.5118,0.017,-0.0819,0.6867,0.3309,149,8.94,190,9.0,440.04,440.07,8.2413,5562,,56,2M
1019,SPY,2023-08-25,SPY,2023-10-20,443.0,P,10.92,12.88,9.55,10.2,279,170,9.69,59,9.72,440.78,440.8,0.0,440.79,0.1353,-0.5185,0.0186,-0.0893,0.6747,-0.2545,66,10.1,40,10.14,440.04,440.07,11.0513,1100,,56,2M
1020,SPY,2023-08-25,SPY,2023-10-20,444.0,C,8.16,9.0,6.5,8.35,1057,187,8.72,150,8.75,440.78,440.8,0.0,440.79,0.1339,0.4946,0.0172,-0.081,0.6869,0.3201,56,8.38,198,8.43,440.04,440.07,7.8002,4926,,56,2M
1021,SPY,2023-08-25,SPY,2023-10-20,444.0,P,11.4,13.52,10.02,10.76,475,150,10.13,59,10.16,440.78,440.8,0.0,440.79,0.1338,-0.5377,0.0189,-0.0884,0.672,-0.2605,46,10.56,36,10.59,440.04,440.07,11.9014,5616,,56,2M
1022,SPY,2023-08-25,SPY,2023-10-20,445.0,C,7.64,8.5,6.08,7.82,2744,46,8.16,165,8.19,440.78,440.8,0.0,440.79,0.1323,0.4771,0.0174,-0.08,0.6859,0.3092,343,7.82,215,7.87,440.04,440.07,7.3368,30554,,56,2M
1023,SPY,2023-08-25,SPY,2023-10-20,445.0,P,11.95,14.43,10.41,11.13,1523,46,10.6,59,10.62,440.78,440.8,0.0,440.79,0.1322,-0.5573,0.0191,-0.0873,0.6672,-0.2642,39,11.03,51,11.07,440.04,440.07,11.7609,26927,,56,2M
1024,SPY,2023-08-25,SPY,2023-10-20,446.0,C,7.14,7.92,5.73,7.26,615,187,7.61,367,7.65,440.78,440.8,0.0,440.79,0.1308,0.4593,0.0176,-0.0789,0.6837,0.2981,125,7.3,127,7.33,440.04,440.07,6.8148,4165,,56,2M
1025,SPY,2023-08-25,SPY,2023-10-20,446.0,P,12.48,14.38,10.93,11.6,93,31,11.08,32,11.1,440.78,440.8,0.0,440.79,0.1306,-0.5774,0.0193,-0.0859,0.6608,-0.2698,35,11.53,64,11.57,440.04,440.07,12.2118,4530,,56,2M
1026,SPY,2023-08-25,SPY,2023-10-20,447.0,C,6.66,7.12,5.31,6.73,604,305,7.08,150,7.11,440.78,440.8,0.0,440.79,0.1293,0.4412,0.0177,-0.0775,0.6801,0.2866,426,6.76,206,6.82,440.04,440.07,6.4704,872,,56,2M
1027,SPY,2023-08-25,SPY,2023-10-20,447.0,P,13.28,14.7,11.59,12.32,77,50,11.58,50,11.61,440.78,440.8,0.0,440.79,0.1291,-0.5978,0.0194,-0.0844,0.6525,-0.2741,42,12.04,57,12.09,440.04,440.07,11.9353,489,,56,2M
1028,SPY,2023-08-25,SPY,2023-10-20,448.0,C,6.17,6.6,4.9,6.2,661,210,6.57,23,6.6,440.78,440.8,0.0,440.79,0.1279,0.4229,0.0177,-0.0761,0.675,0.2748,429,6.27,347,6.33,440.04,440.07,5.9339,4300,,56,2M
1029,SPY,2023-08-25,SPY,2023-10-20,448.0,P,13.35,16.12,12.0,12.36,22,177,11.9,151,12.33,440.78,440.8,0.0,440.79,0.128,-0.6186,0.0194,-0.0828,0.6434,-0.2783,150,12.36,225,12.86,440.04,440.07,13.6536,4783,,56,2M
1030,SPY,2023-08-25,SPY,2023-10-20,449.0,C,5.73,6.23,4.44,5.86,760,81,6.1,367,6.13,440.78,440.8,0.0,440.79,0.1265,0.4045,0.0177,-0.0746,0.6686,0.2632,433,5.8,348,5.86,440.04,440.07,5.6182,2747,,56,2M
1031,SPY,2023-08-25,SPY,2023-10-20,449.0,P,14.25,15.8,14.25,15.8,7,176,12.45,151,12.89,440.78,440.8,0.0,440.79,0.1265,-0.6394,0.0194,-0.0809,0.6306,-0.2815,226,12.91,250,13.43,440.04,440.07,14.4714,365,,56,2M
1032,SPY,2023-08-25,SPY,2023-10-20,450.0,C,5.17,6.0,4.07,5.37,4539,426,5.63,553,5.66,440.78,440.8,0.0,440.79,0.1251,0.3858,0.0177,-0.0728,0.6607,0.2514,432,5.36,196,5.4,440.04,440.07,4.8098,35528,,56,2M
1033,SPY,2023-08-25,SPY,2023-10-20,450.0,P,16.34,17.52,13.05,13.8,360,12,13.18,175,13.33,440.78,440.8,0.0,440.79,0.1248,-0.6604,0.0194,-0.0785,0.617,-0.2838,328,13.46,150,13.88,440.04,440.07,15.3593,30097,,56,2M
1034,SPY,2023-08-25,SPY,2023-10-20,451.0,C,4.75,5.29,3.67,4.99,845,226,5.18,150,5.21,440.78,440.8,0.0,440.79,0.1238,0.3672,0.0176,-0.071,0.6512,0.2393,441,4.93,353,4.98,440.04,440.07,4.2778,830,,56,2M
1035,SPY,2023-08-25,SPY,2023-10-20,451.0,P,15.7,17.83,13.66,13.66,17,150,13.56,150,14.1,440.78,440.8,0.0,440.79,0.1231,-0.682,0.0193,-0.0758,0.601,-0.288,225,14.07,150,14.51,440.04,440.07,15.5629,144,,56,2M
1036,SPY,2023-08-25,SPY,2023-10-20,452.0,C,4.52,5.09,3.46,4.57,1165,150,4.77,305,4.8,440.78,440.8,0.0,440.79,0.1225,0.3485,0.0175,-0.069,0.6401,0.2273,445,4.52,196,4.57,440.04,440.07,4.2883,4612,,56,2M
1037,SPY,2023-08-25,SPY,2023-10-20,452.0,P,16.04,18.47,14.36,14.36,32,150,14.18,150,14.73,440.78,440.8,0.0,440.79,0.1217,-0.7032,0.0191,-0.0731,0.5828,-0.289,225,14.7,150,15.17,440.04,440.07,16.0203,6431,,56,2M
1038,SPY,2023-08-25,SPY,2023-10-20,453.0,C,4.15,4.48,3.07,4.15,2299,305,4.37,150,4.4,440.78,440.8,0.0,440.79,0.1213,0.3294,0.0173,-0.0668,0.6274,0.2151,451,4.14,334,4.19,440.04,440.07,3.9775,1256,,56,2M
1039,SPY,2023-08-25,SPY,2023-10-20,453.0,P,17.12,17.12,17.12,17.12,2,150,14.82,150,15.33,440.78,440.8,0.0,440.79,0.1198,-0.7254,0.0188,-0.0698,0.5618,-0.29,225,15.36,150,15.83,440.04,440.07,17.12,13,,56,2M
1040,SPY,2023-08-25,SPY,2023-10-20,454.0,C,3.66,4.1,2.87,3.81,906,305,4.0,202,4.03,440.78,440.8,0.0,440.79,0.1201,0.3112,0.017,-0.0646,0.6138,0.2033,451,3.79,338,3.83,440.04,440.07,3.4944,5279,,56,2M
1041,SPY,2023-08-25,SPY,2023-10-20,454.0,P,19.79,19.97,17.68,17.68,8,150,15.49,150,15.96,440.78,440.8,0.0,440.79,0.1185,-0.7464,0.0184,-0.0666,0.5403,-0.2936,225,16.04,150,16.55,440.04,440.07,18.5038,6112,,56,2M
1042,SPY,2023-08-25,SPY,2023-10-20,455.0,C,3.44,3.79,2.52,3.46,4571,443,3.65,323,3.68,440.78,440.8,0.0,440.79,0.1189,0.2934,0.0167,-0.0623,0.5988,0.1917,431,3.46,362,3.5,440.04,440.07,3.013,23701,,56,2M
1043,SPY,2023-08-25,SPY,2023-10-20,455.0,P,18.19,20.94,16.37,17.2,341,150,16.32,250,16.68,440.78,440.8,0.0,440.79,0.118,-0.7649,0.0179,-0.0639,0.5193,-0.2924,225,16.75,150,17.26,440.04,440.07,19.6086,13880,,56,2M
1044,SPY,2023-08-25,SPY,2023-10-20,456.0,C,3.15,3.5,2.32,3.1,1037,1164,3.32,376,3.35,440.78,440.8,0.0,440.79,0.1178,0.2755,0.0164,-0.0599,0.5823,0.1801,466,3.14,356,3.18,440.04,440.07,2.9937,7193,,56,2M
1045,SPY,2023-08-25,SPY,2023-10-20,456.0,P,18.75,18.86,17.47,17.49,8,150,16.9,150,17.44,440.78,440.8,0.0,440.79,0.1157,-0.7875,0.0174,-0.0594,0.49,-0.2918,225,17.48,225,18.15,440.04,440.07,18.1213,6209,,56,2M
1046,SPY,2023-08-25,SPY,2023-10-20,457.0,C,2.85,3.24,2.05,2.87,1192,398,3.02,212,3.04,440.78,440.8,0.0,440.79,0.1169,0.2578,0.016,-0.0575,0.5647,0.1688,475,2.85,361,2.89,440.04,440.07,2.547,2095,,56,2M
1047,SPY,2023-08-25,SPY,2023-10-20,457.0,P,20.43,20.43,20.43,20.43,1,150,17.64,260,18.44,440.78,440.8,0.0,440.79,0.1172,-0.8003,0.0166,-0.058,0.4735,-0.2951,250,18.23,25,18.81,440.04,440.07,20.43,245,,56,2M
1048,SPY,2023-08-25,SPY,2023-10-20,458.0,C,2.64,2.85,1.88,2.58,835,151,2.74,256,2.76,440.78,440.8,0.0,440.79,0.1159,0.2411,0.0156,-0.055,0.5464,0.1578,484,2.58,366,2.62,440.04,440.07,2.2062,6434,,56,2M
1049,SPY,2023-08-25,SPY,2023-10-20,458.0,P,20.06,23.09,18.5,18.5,584,150,18.41,260,19.23,440.78,440.8,0.0,440.79,0.1163,-0.8181,0.0159,-0.0545,0.4489,-0.2916,225,19.01,225,19.79,440.04,440.07,22.1286,7384,,56,2M
1050,SPY,2023-08-25,SPY,2023-10-20,459.0,C,2.36,2.61,1.71,2.33,368,1029,2.47,370,2.49,440.78,440.8,0.0,440.79,0.1151,0.2241,0.015,-0.0524,0.5259,0.1467,493,2.33,371,2.36,440.04,440.07,2.2247,2624,,56,2M
1051,SPY,2023-08-25,SPY,2023-10-20,459.0,P,0.0,0.0,0.0,0.0,0,150,19.2,260,20.04,440.78,440.8,0.0,440.79,0.1148,-0.837,0.0152,-0.0502,0.4191,-0.2933,225,19.83,225,20.7,440.04,440.07,0.0,446,,56,2M
1052,SPY,2023-08-25,SPY,2023-10-20,460.0,C,2.06,2.4,1.52,2.09,3870,540,2.23,484,2.25,440.78,440.8,0.0,440.79,0.1142,0.2084,0.0145,-0.0498,0.506,0.1365,500,2.1,398,2.13,440.04,440.07,2.0106,24646,,56,2M
1053,SPY,2023-08-25,SPY,2023-10-20,460.0,P,21.98,25.44,20.14,21.03,393,150,20.01,150,20.87,440.78,440.8,0.0,440.79,0.1146,-0.8516,0.0144,-0.047,0.3942,-0.2933,250,20.63,225,21.56,440.04,440.07,23.5588,13085,,56,2M
1054,SPY,2023-08-25,SPY,2023-10-20,461.0,C,1.9,2.1,1.37,1.91,517,424,2.01,326,2.03,440.78,440.8,0.0,440.79,0.1134,0.1934,0.014,-0.0473,0.4856,0.1267,497,1.89,395,1.92,440.04,440.07,1.7351,3972,,56,2M
1055,SPY,2023-08-25,SPY,2023-10-20,461.0,P,0.0,0.0,0.0,0.0,0,150,20.85,150,21.72,440.78,440.8,0.0,440.79,0.114,-0.8665,0.0136,-0.0435,0.3697,-0.2917,250,21.47,225,22.42,440.04,440.07,0.0,732,,56,2M
1056,SPY,2023-08-25,SPY,2023-10-20,462.0,C,1.72,1.96,1.23,1.67,5550,1299,1.8,488,1.82,440.78,440.8,0.0,440.79,0.1126,0.1784,0.0134,-0.0446,0.4635,0.1168,1063,1.69,402,1.72,440.04,440.07,1.5493,7327,,56,2M
1057,SPY,2023-08-25,SPY,2023-10-20,462.0,P,23.75,23.75,23.75,23.75,1,150,21.7,150,22.59,440.78,440.8,0.0,440.79,0.1134,-0.8807,0.0127,-0.0398,0.3424,-0.2907,250,22.33,225,23.29,440.04,440.07,23.75,3400,,56,2M
1058,SPY,2023-08-25,SPY,2023-10-20,463.0,C,1.64,1.71,1.23,1.5,215,191,1.62,441,1.63,440.78,440.8,0.0,440.79,0.1119,0.1646,0.0128,-0.0421,0.442,0.1079,226,1.52,391,1.54,440.04,440.07,1.4924,2031,,56,2M
1059,SPY,2023-08-25,SPY,2023-10-20,463.0,P,0.0,0.0,0.0,0.0,0,150,22.56,150,23.47,440.78,440.8,0.0,440.79,0.1126,-0.8944,0.0118,-0.0361,0.314,-0.2889,250,23.2,225,24.18,440.04,440.07,0.0,350,,56,2M
1060,SPY,2023-08-25,SPY,2023-10-20,464.0,C,1.37,1.48,1.02,1.35,310,535,1.45,395,1.46,440.78,440.8,0.0,440.79,0.1113,0.1514,0.0122,-0.0396,0.4204,0.0992,50,1.36,410,1.38,440.04,440.07,1.3832,6067,,56,2M
1061,SPY,2023-08-25,SPY,2023-10-20,464.0,P,25.56,25.73,25.56,25.73,2,150,23.45,150,24.37,440.78,440.8,0.0,440.79,0.1122,-0.9061,0.011,-0.0328,0.2914,-0.2891,225,24.1,225,25.09,440.04,440.07,25.645,2157,,56,2M
1062,SPY,2023-08-25,SPY,2023-10-20,465.0,C,1.21,1.44,0.86,1.21,1351,1344,1.29,371,1.31,440.78,440.8,0.0,440.79,0.1107,0.1389,0.0116,-0.0372,0.3984,0.0909,532,1.21,430,1.23,440.04,440.07,1.1602,21909,,56,2M
1063,SPY,2023-08-25,SPY,2023-10-20,465.0,P,26.37,26.37,26.37,26.37,2,150,24.33,260,25.29,440.78,440.8,0.0,440.79,0.1118,-0.9172,0.0101,-0.0293,0.2657,-0.2862,225,25.03,225,26.01,440.04,440.07,26.37,4334,,56,2M
1064,SPY,2023-08-25,SPY,2023-10-20,466.0,C,1.11,1.26,0.79,1.07,449,960,1.15,438,1.17,440.78,440.8,0.0,440.79,0.1103,0.1271,0.0109,-0.0348,0.3764,0.0832,225,1.08,451,1.1,440.04,440.07,1.041,5473,,56,2M
1065,SPY,2023-08-25,SPY,2023-10-20,466.0,P,0.0,0.0,0.0,0.0,0,150,25.24,150,26.21,440.78,440.8,0.0,440.79,0.1112,-0.9276,0.0092,-0.026,0.2414,-0.2842,225,25.95,225,26.95,440.04,440.07,0.0,692,,56,2M
1066,SPY,2023-08-25,SPY,2023-10-20,468.0,C,0.87,1.01,0.61,0.85,453,1739,0.91,616,0.93,440.78,440.8,0.0,440.79,0.1095,0.1058,0.0097,-0.0303,0.3341,0.0693,549,0.85,471,0.87,440.04,440.07,0.8423,4658,,56,2M
1067,SPY,2023-08-25,SPY,2023-10-20,468.0,P,0.0,0.0,0.0,0.0,0,150,27.1,150,28.09,440.78,440.8,0.0,440.79,0.1108,-0.9444,0.0076,-0.0203,0.1994,-0.2814,225,27.82,225,28.84,440.04,440.07,0.0,12,,56,2M
